Reference bit,dirty bit,age,access count,Row ID,Timestamp,PID,Process Name,Page/Frame ID,Offset/size,Operation Type(R/W),CPU/Core ID,Status/flag,Hash/UUID of page
0,1,0,1,0,9E+13,4257,nfsd,488846200,8,W,6,0,2c4787c7671c2f638777c4ab72859ce1
0,1,0,1,1,9E+13,4253,nfsd,508455704,8,W,6,0,88b93b628d84082186026d9da044f173
0,1,0,1,2,9E+13,4253,nfsd,508455712,8,W,6,0,b5e9f4e5ab62a4fff5313a606b0ad4e3
0,1,0,1,3,9E+13,4253,nfsd,508455720,8,W,6,0,7af5556ad4d45263bcd8358867333dd4
0,1,0,1,4,9E+13,4254,nfsd,508500288,8,W,6,0,88b93b628d84082186026d9da044f173
0,1,0,1,5,9E+13,4254,nfsd,508500296,8,W,6,0,b5e9f4e5ab62a4fff5313a606b0ad4e3
0,1,0,1,6,9E+13,4254,nfsd,508500304,8,W,6,0,fdb35b5aa60a373a67566d25f74e7387
0,1,0,1,7,9E+13,4253,nfsd,508516672,8,W,6,0,88b93b628d84082186026d9da044f173
0,1,0,1,8,9E+13,4253,nfsd,508516680,8,W,6,0,b5e9f4e5ab62a4fff5313a606b0ad4e3
0,1,0,1,9,9E+13,4253,nfsd,508516688,8,W,6,0,e6434714a2358bc5f55005d6c5502d80
0,0,0,1,10,9E+13,20782,gzip,283193112,8,R,6,0,ef58ea75660587908a49b83a338bff34
0,0,0,1,11,9E+13,20782,gzip,283193120,8,R,6,0,980f03b2810fd0267bea07bc4f0c78fa
1,0,0,2,12,9E+13,20782,gzip,283193120,8,R,6,0,980f03b2810fd0267bea07bc4f0c78fa
0,0,0,1,13,9E+13,20782,gzip,283193128,8,R,6,0,3c935fd8d0e27f73cbbd276ba6714ca8
1,0,0,2,14,9E+13,20782,gzip,283193128,8,R,6,0,3c935fd8d0e27f73cbbd276ba6714ca8
0,0,0,1,15,9E+13,20782,gzip,283193136,8,R,6,0,25596181518ccd8a81ca7bc7689cacfc
1,0,0,2,16,9E+13,20782,gzip,283193136,8,R,6,0,25596181518ccd8a81ca7bc7689cacfc
0,0,0,1,17,9E+13,20782,gzip,283193144,8,R,6,0,2b3bf8cf18cdb68d661a0fafa9c1261e
1,0,0,2,18,9E+13,20782,gzip,283193144,8,R,6,0,2b3bf8cf18cdb68d661a0fafa9c1261e
0,0,0,1,19,9E+13,20782,gzip,283193152,8,R,6,0,27cde6bc0878df72e31c6e66b845b829
1,0,0,2,20,9E+13,20782,gzip,283193152,8,R,6,0,27cde6bc0878df72e31c6e66b845b829
0,0,0,1,21,9E+13,20782,gzip,283193160,8,R,6,0,8823cdd07e3271a1ff4ed78b03ed1ab8
1,0,0,2,22,9E+13,20782,gzip,283193160,8,R,6,0,8823cdd07e3271a1ff4ed78b03ed1ab8
0,0,0,1,23,9E+13,20782,gzip,283193168,8,R,6,0,6566ab553164e422dcd29189276bf26a
1,0,0,2,24,9E+13,20782,gzip,283193168,8,R,6,0,6566ab553164e422dcd29189276bf26a
0,0,0,1,25,9E+13,20782,gzip,283193176,8,R,6,0,95237a0f35d1822d74c2ed6593f9e340
1,0,0,2,26,9E+13,20782,gzip,283193176,8,R,6,0,95237a0f35d1822d74c2ed6593f9e340
0,0,0,1,27,9E+13,20782,gzip,283193184,8,R,6,0,56f11b711d91a065a2b6458eca924523
1,0,0,2,28,9E+13,20782,gzip,283193184,8,R,6,0,56f11b711d91a065a2b6458eca924523
0,0,0,1,29,9E+13,20782,gzip,283193208,8,R,6,0,fe15812fa1acede50f71a4ea8f91f960
1,0,0,2,30,9E+13,20782,gzip,283193208,8,R,6,0,fe15812fa1acede50f71a4ea8f91f960
0,0,0,1,31,9E+13,20782,gzip,283193216,8,R,6,0,3dea44f369431fa2b80401045fa9fe6c
1,0,0,2,32,9E+13,20782,gzip,283193216,8,R,6,0,3dea44f369431fa2b80401045fa9fe6c
0,0,0,1,33,9E+13,20782,gzip,283193224,8,R,6,0,10838be92bde8a4fa37424860a720217
1,0,0,2,34,9E+13,20782,gzip,283193224,8,R,6,0,10838be92bde8a4fa37424860a720217
0,0,0,1,35,9E+13,20782,gzip,283193232,8,R,6,0,6a086a1836d0dba5f5d6fd9a09bfb4a4
1,0,0,2,36,9E+13,20782,gzip,283193232,8,R,6,0,6a086a1836d0dba5f5d6fd9a09bfb4a4
0,0,0,1,37,9E+13,20782,gzip,283193240,8,R,6,0,eb2d206dca8124401d6c01cd18c1650e
1,0,0,2,38,9E+13,20782,gzip,283193240,8,R,6,0,eb2d206dca8124401d6c01cd18c1650e
0,0,0,1,39,9E+13,20782,gzip,283193248,8,R,6,0,a55d2a35389684bff6955eb07b509834
1,0,0,2,40,9E+13,20782,gzip,283193248,8,R,6,0,a55d2a35389684bff6955eb07b509834
0,0,0,1,41,9E+13,20782,gzip,283193256,8,R,6,0,e735e81b618c853ae1aba81cc7ef5f00
1,0,0,2,42,9E+13,20782,gzip,283193256,8,R,6,0,e735e81b618c853ae1aba81cc7ef5f00
0,0,0,1,43,9E+13,20782,gzip,283193264,8,R,6,0,2a70ab29b4373ac4744ab631489d86a6
1,0,0,2,44,9E+13,20782,gzip,283193264,8,R,6,0,2a70ab29b4373ac4744ab631489d86a6
0,0,0,1,45,9E+13,20782,gzip,283193272,8,R,6,0,323077d0b0681f6df85e92ccd05ca801
1,0,0,2,46,9E+13,20782,gzip,283193272,8,R,6,0,323077d0b0681f6df85e92ccd05ca801
0,0,0,1,47,9E+13,20782,gzip,283193280,8,R,6,0,8b49c7dbb0e20816f95c1549b5e54971
1,0,0,2,48,9E+13,20782,gzip,283193280,8,R,6,0,8b49c7dbb0e20816f95c1549b5e54971
0,0,0,1,49,9E+13,20782,gzip,283193288,8,R,6,0,0b028eb46a92e91e3d0876d9a284077d
1,0,0,2,50,9E+13,20782,gzip,283193288,8,R,6,0,0b028eb46a92e91e3d0876d9a284077d
0,0,0,1,51,9E+13,20782,gzip,283193296,8,R,6,0,81c37220fa9e6593278a7bcdb9379eda
1,0,0,2,52,9E+13,20782,gzip,283193296,8,R,6,0,81c37220fa9e6593278a7bcdb9379eda
0,0,0,1,53,9E+13,20782,gzip,283193304,8,R,6,0,8bb91823c29b0180ef08c2bbfd8a8190
1,0,0,2,54,9E+13,20782,gzip,283193304,8,R,6,0,8bb91823c29b0180ef08c2bbfd8a8190
0,0,0,1,55,9E+13,20782,gzip,283193192,8,R,6,0,8ca9b286b1b84f2a46ef6b13c521c446
1,0,0,2,56,9E+13,20782,gzip,283193192,8,R,6,0,8ca9b286b1b84f2a46ef6b13c521c446
0,0,0,1,57,9E+13,20782,gzip,283193200,8,R,6,0,d7b6a84334b406294b64bbfd52771ed1
1,0,0,2,58,9E+13,20782,gzip,283193200,8,R,6,0,d7b6a84334b406294b64bbfd52771ed1
0,0,0,1,59,9E+13,20782,gzip,283193312,8,R,6,0,573c40cf8d3f3d2e56e4db5814ead441
1,0,0,2,60,9E+13,20782,gzip,283193312,8,R,6,0,573c40cf8d3f3d2e56e4db5814ead441
0,0,0,1,61,9E+13,20782,gzip,283193320,8,R,6,0,0efed8400aa0d04d2c244f9a9355adf0
1,0,0,2,62,9E+13,20782,gzip,283193320,8,R,6,0,0efed8400aa0d04d2c244f9a9355adf0
0,0,0,1,63,9E+13,20782,gzip,283193328,8,R,6,0,e8d3dbf69f911b8b8031d9c9a2833f8d
1,0,0,2,64,9E+13,20782,gzip,283193328,8,R,6,0,e8d3dbf69f911b8b8031d9c9a2833f8d
0,0,0,1,65,9E+13,20782,gzip,283193336,8,R,6,0,c6b3db652ddf8359ac3ba582815b2d3e
1,0,0,2,66,9E+13,20782,gzip,283193336,8,R,6,0,c6b3db652ddf8359ac3ba582815b2d3e
0,0,0,1,67,9E+13,20782,gzip,283193344,8,R,6,0,b20b6eb808cbf6693ca98caeadf2bddf
1,0,0,2,68,9E+13,20782,gzip,283193344,8,R,6,0,b20b6eb808cbf6693ca98caeadf2bddf
0,0,0,1,69,9E+13,20782,gzip,283193352,8,R,6,0,b516ae13ec57290d88ad7d429cea630c
1,0,0,2,70,9E+13,20782,gzip,283193352,8,R,6,0,b516ae13ec57290d88ad7d429cea630c
0,0,0,1,71,9E+13,20782,gzip,283193360,8,R,6,0,b48835032268040898ea548ce27e3eff
1,0,0,2,72,9E+13,20782,gzip,283193360,8,R,6,0,b48835032268040898ea548ce27e3eff
0,0,0,1,73,9E+13,20782,gzip,283193368,8,R,6,0,a87827bf482edd05bd00fb08c9eeb399
1,0,0,2,74,9E+13,20782,gzip,283193368,8,R,6,0,a87827bf482edd05bd00fb08c9eeb399
0,0,0,1,75,9E+13,20782,gzip,283193376,8,R,6,0,c0802cae9644cc60b51ec6b4d1a01996
1,0,0,2,76,9E+13,20782,gzip,283193376,8,R,6,0,c0802cae9644cc60b51ec6b4d1a01996
0,0,0,1,77,9E+13,20782,gzip,283193384,8,R,6,0,651b17422dfe7407c0d9f814c524da2f
1,0,0,2,78,9E+13,20782,gzip,283193384,8,R,6,0,651b17422dfe7407c0d9f814c524da2f
0,0,0,1,79,9E+13,20782,gzip,283193392,8,R,6,0,6d929a471cb73e57b0400e54b4ab48bc
1,0,0,2,80,9E+13,20782,gzip,283193392,8,R,6,0,6d929a471cb73e57b0400e54b4ab48bc
0,0,0,1,81,9E+13,20782,gzip,283193400,8,R,6,0,edd814d463c1310dffa0b7fc56a2911d
1,0,0,2,82,9E+13,20782,gzip,283193400,8,R,6,0,edd814d463c1310dffa0b7fc56a2911d
0,0,0,1,83,9E+13,20782,gzip,283193408,8,R,6,0,1b6cfc12ecbcb1330a6dd4d210c5e4ce
1,0,0,2,84,9E+13,20782,gzip,283193408,8,R,6,0,1b6cfc12ecbcb1330a6dd4d210c5e4ce
0,0,0,1,85,9E+13,20782,gzip,283193416,8,R,6,0,f26e79d689f5618de4c19b29ba1bff0d
1,0,0,2,86,9E+13,20782,gzip,283193416,8,R,6,0,f26e79d689f5618de4c19b29ba1bff0d
0,0,0,1,87,9E+13,20782,gzip,283193424,8,R,6,0,85340215363e38ac2109a060cdc78e51
1,0,0,2,88,9E+13,20782,gzip,283193424,8,R,6,0,85340215363e38ac2109a060cdc78e51
0,0,0,1,89,9E+13,20782,gzip,283193432,8,R,6,0,bebac63f79a7d0c0b0199b60f8ba2950
1,0,0,2,90,9E+13,20782,gzip,283193432,8,R,6,0,bebac63f79a7d0c0b0199b60f8ba2950
0,0,0,1,91,9E+13,20782,gzip,283193440,8,R,6,0,4253e5319f58002ae491f169362925ff
1,0,0,2,92,9E+13,20782,gzip,283193440,8,R,6,0,4253e5319f58002ae491f169362925ff
0,0,0,1,93,9E+13,20782,gzip,283193448,8,R,6,0,4bf561b69e9e908523246b63f6887e1b
1,0,0,2,94,9E+13,20782,gzip,283193448,8,R,6,0,4bf561b69e9e908523246b63f6887e1b
0,0,0,1,95,9E+13,20782,gzip,283193456,8,R,6,0,14036c5b5f5a6de6cb10aea6555145b4
1,0,0,2,96,9E+13,20782,gzip,283193456,8,R,6,0,14036c5b5f5a6de6cb10aea6555145b4
0,0,0,1,97,9E+13,20782,gzip,283193464,8,R,6,0,dd65fc01ca7c9c572fe223c49493398f
1,0,0,2,98,9E+13,20782,gzip,283193464,8,R,6,0,dd65fc01ca7c9c572fe223c49493398f
0,0,0,1,99,9E+13,20782,gzip,283193472,8,R,6,0,6d6f4aaa0b39d3351b77296835a94e7f
1,0,0,2,100,9E+13,20782,gzip,283193472,8,R,6,0,6d6f4aaa0b39d3351b77296835a94e7f
0,0,0,1,101,9E+13,20782,gzip,283193480,8,R,6,0,580a13aab56d9878158831d61e879fd8
1,0,0,2,102,9E+13,20782,gzip,283193480,8,R,6,0,580a13aab56d9878158831d61e879fd8
0,0,0,1,103,9E+13,20782,gzip,283193488,8,R,6,0,ebb9f9250efdd01fdc86b0dd5b57239b
1,0,0,2,104,9E+13,20782,gzip,283193488,8,R,6,0,ebb9f9250efdd01fdc86b0dd5b57239b
0,0,0,1,105,9E+13,20782,gzip,283193496,8,R,6,0,88ee13448eccc4d46e31fe123d75245c
1,0,0,2,106,9E+13,20782,gzip,283193496,8,R,6,0,88ee13448eccc4d46e31fe123d75245c
0,0,0,1,107,9E+13,20782,gzip,283193504,8,R,6,0,541e2fd06c9036acde1098640cf4cc37
1,0,0,2,108,9E+13,20782,gzip,283193504,8,R,6,0,541e2fd06c9036acde1098640cf4cc37
0,0,0,1,109,9E+13,20782,gzip,283193512,8,R,6,0,76f5c650097c4d5da318935d33224f18
1,0,0,2,110,9E+13,20782,gzip,283193512,8,R,6,0,76f5c650097c4d5da318935d33224f18
0,0,0,1,111,9E+13,20782,gzip,283193520,8,R,6,0,0d570a9eec4a90c01875623b89d95349
1,0,0,2,112,9E+13,20782,gzip,283193520,8,R,6,0,0d570a9eec4a90c01875623b89d95349
0,0,0,1,113,9E+13,20782,gzip,283193528,8,R,6,0,20bba693c8f7c1b7ce492a0574627a9d
1,0,0,2,114,9E+13,20782,gzip,283193528,8,R,6,0,20bba693c8f7c1b7ce492a0574627a9d
0,0,0,1,115,9E+13,20782,gzip,283193536,8,R,6,0,6294cdd5c40066ee34f0a11722477afe
1,0,0,2,116,9E+13,20782,gzip,283193536,8,R,6,0,6294cdd5c40066ee34f0a11722477afe
0,0,0,1,117,9E+13,20782,gzip,283193544,8,R,6,0,1259b5680dd2275634b51a667b4724ce
1,0,0,2,118,9E+13,20782,gzip,283193544,8,R,6,0,1259b5680dd2275634b51a667b4724ce
0,0,0,1,119,9E+13,20782,gzip,283193552,8,R,6,0,cc0ff43d9603db2b1a2a1adb3ee291fd
1,0,0,2,120,9E+13,20782,gzip,283193552,8,R,6,0,cc0ff43d9603db2b1a2a1adb3ee291fd
0,0,0,1,121,9E+13,20782,gzip,283193560,8,R,6,0,6299fd519f5717cb40ea899e60e9d3c2
1,0,0,2,122,9E+13,20782,gzip,283193560,8,R,6,0,6299fd519f5717cb40ea899e60e9d3c2
0,0,0,1,123,9E+13,20782,gzip,283193568,8,R,6,0,798ffd1f693a50fb1f39ded123172691
1,0,0,2,124,9E+13,20782,gzip,283193568,8,R,6,0,798ffd1f693a50fb1f39ded123172691
0,0,0,1,125,9E+13,20782,gzip,283193576,8,R,6,0,22a51e47edd74b7406b1d87fd90cd098
1,0,0,2,126,9E+13,20782,gzip,283193576,8,R,6,0,22a51e47edd74b7406b1d87fd90cd098
0,0,0,1,127,9E+13,20782,gzip,283193584,8,R,6,0,0d8d16bbf78c302167648b11c48c32a6
1,0,0,2,128,9E+13,20782,gzip,283193584,8,R,6,0,0d8d16bbf78c302167648b11c48c32a6
0,0,0,1,129,9E+13,20782,gzip,283193592,8,R,6,0,1c970c110a5b3e352993f5f02646daa9
1,0,0,2,130,9E+13,20782,gzip,283193592,8,R,6,0,1c970c110a5b3e352993f5f02646daa9
0,0,0,1,131,9E+13,20782,gzip,283193600,8,R,6,0,129ebbbf6348ff3fa1cd3f88c833e93b
1,0,0,2,132,9E+13,20782,gzip,283193600,8,R,6,0,129ebbbf6348ff3fa1cd3f88c833e93b
0,0,0,1,133,9E+13,20782,gzip,283193608,8,R,6,0,f20694008633f6bdca1d5981b7391d07
1,0,0,2,134,9E+13,20782,gzip,283193608,8,R,6,0,f20694008633f6bdca1d5981b7391d07
0,0,0,1,135,9E+13,20782,gzip,283193616,8,R,6,0,38e26b1331d8f1d156eed6187310e125
1,0,0,2,136,9E+13,20782,gzip,283193616,8,R,6,0,38e26b1331d8f1d156eed6187310e125
0,0,0,1,137,9E+13,20782,gzip,283193624,8,R,6,0,d42f166d9d64a77a6a1f0de0d2c10cc2
1,0,0,2,138,9E+13,20782,gzip,283193624,8,R,6,0,d42f166d9d64a77a6a1f0de0d2c10cc2
0,0,0,1,139,9E+13,20782,gzip,283193632,8,R,6,0,2aee0caa9af78e9f01519a3d4e0d1ed3
1,0,0,2,140,9E+13,20782,gzip,283193632,8,R,6,0,2aee0caa9af78e9f01519a3d4e0d1ed3
0,0,0,1,141,9E+13,20782,gzip,283193640,8,R,6,0,2aed743e5ffe73b1c36bf5d9a4af07fc
1,0,0,2,142,9E+13,20782,gzip,283193640,8,R,6,0,2aed743e5ffe73b1c36bf5d9a4af07fc
0,0,0,1,143,9E+13,20782,gzip,283193648,8,R,6,0,477d7cb9a9087be58761aa7df0f539ae
1,0,0,2,144,9E+13,20782,gzip,283193648,8,R,6,0,477d7cb9a9087be58761aa7df0f539ae
0,0,0,1,145,9E+13,20782,gzip,283193656,8,R,6,0,c0fbef97af54831cf7c726338d28b39d
1,0,0,2,146,9E+13,20782,gzip,283193656,8,R,6,0,c0fbef97af54831cf7c726338d28b39d
0,0,0,1,147,9E+13,20782,gzip,283193664,8,R,6,0,218590b9a6be7656ffc96ceffd1a1fdd
1,0,0,2,148,9E+13,20782,gzip,283193664,8,R,6,0,218590b9a6be7656ffc96ceffd1a1fdd
0,0,0,1,149,9E+13,20782,gzip,283193672,8,R,6,0,416cb1a8b8f61e32943d105518ddcaed
1,0,0,2,150,9E+13,20782,gzip,283193672,8,R,6,0,416cb1a8b8f61e32943d105518ddcaed
0,0,0,1,151,9E+13,20782,gzip,283193680,8,R,6,0,69ba46983f7ca86b4f7ccc1631c85fde
1,0,0,2,152,9E+13,20782,gzip,283193680,8,R,6,0,69ba46983f7ca86b4f7ccc1631c85fde
0,0,0,1,153,9E+13,20782,gzip,283193688,8,R,6,0,a1c07292e5f2e751e79636cf18110c70
1,0,0,2,154,9E+13,20782,gzip,283193688,8,R,6,0,a1c07292e5f2e751e79636cf18110c70
0,0,0,1,155,9E+13,20782,gzip,395126368,8,R,6,0,525c0e071969d7f5048a47d3dd805813
1,0,0,2,156,9E+13,20782,gzip,395126368,8,R,6,0,525c0e071969d7f5048a47d3dd805813
0,0,0,1,157,9E+13,20782,gzip,283193696,8,R,6,0,be03f89f0f3dccf3686126ddb07d6d93
1,0,0,2,158,9E+13,20782,gzip,283193696,8,R,6,0,be03f89f0f3dccf3686126ddb07d6d93
0,0,0,1,159,9E+13,20782,gzip,283193704,8,R,6,0,2e4aba44e99edc82a455aca3551531a4
1,0,0,2,160,9E+13,20782,gzip,283193704,8,R,6,0,2e4aba44e99edc82a455aca3551531a4
0,0,0,1,161,9E+13,20782,gzip,283193712,8,R,6,0,24867d77766832249c33f3ce2c9728f0
1,0,0,2,162,9E+13,20782,gzip,283193712,8,R,6,0,24867d77766832249c33f3ce2c9728f0
0,0,0,1,163,9E+13,20782,gzip,283193720,8,R,6,0,3a4154e41d6c227b53b3e798ff7e4970
1,0,0,2,164,9E+13,20782,gzip,283193720,8,R,6,0,3a4154e41d6c227b53b3e798ff7e4970
0,0,0,1,165,9E+13,20782,gzip,283193728,8,R,6,0,ca703fa32500f3e9d3883509555b5f08
1,0,0,2,166,9E+13,20782,gzip,283193728,8,R,6,0,ca703fa32500f3e9d3883509555b5f08
0,0,0,1,167,9E+13,20782,gzip,283193736,8,R,6,0,4ded500c4d1ee416c2a0d7633adf56fa
1,0,0,2,168,9E+13,20782,gzip,283193736,8,R,6,0,4ded500c4d1ee416c2a0d7633adf56fa
0,0,0,1,169,9E+13,20782,gzip,283193744,8,R,6,0,f5e09c7e73014298e9fbd875e2713903
1,0,0,2,170,9E+13,20782,gzip,283193744,8,R,6,0,f5e09c7e73014298e9fbd875e2713903
0,0,0,1,171,9E+13,20782,gzip,283193752,8,R,6,0,ca57b77462519bed1e0b4975441839c1
1,0,0,2,172,9E+13,20782,gzip,283193752,8,R,6,0,ca57b77462519bed1e0b4975441839c1
0,0,0,1,173,9E+13,20782,gzip,283193760,8,R,6,0,392f2ac022bf5d3cb02875e8b0471559
1,0,0,2,174,9E+13,20782,gzip,283193760,8,R,6,0,392f2ac022bf5d3cb02875e8b0471559
0,0,0,1,175,9E+13,20782,gzip,283193768,8,R,6,0,e8721b3e9dc69ad33a1c44aebb953e4c
1,0,0,2,176,9E+13,20782,gzip,283193768,8,R,6,0,e8721b3e9dc69ad33a1c44aebb953e4c
0,0,0,1,177,9E+13,20782,gzip,283193776,8,R,6,0,72febae0d9e8c929674ca781a9c838aa
1,0,0,2,178,9E+13,20782,gzip,283193776,8,R,6,0,72febae0d9e8c929674ca781a9c838aa
0,0,0,1,179,9E+13,20782,gzip,283193784,8,R,6,0,3f749376b8335c09d6b028e2ddc8b4c6
1,0,0,2,180,9E+13,20782,gzip,283193784,8,R,6,0,3f749376b8335c09d6b028e2ddc8b4c6
0,0,0,1,181,9E+13,20782,gzip,283193792,8,R,6,0,3baa7c4bf0ec698d86a473c53cd434d1
1,0,0,2,182,9E+13,20782,gzip,283193792,8,R,6,0,3baa7c4bf0ec698d86a473c53cd434d1
0,0,0,1,183,9E+13,20782,gzip,283193800,8,R,6,0,da9e9a01c64bc00c4351f64d6182e864
1,0,0,2,184,9E+13,20782,gzip,283193800,8,R,6,0,da9e9a01c64bc00c4351f64d6182e864
0,0,0,1,185,9E+13,20782,gzip,283193808,8,R,6,0,23f8f407aee41ede9237a5db98cd0f79
1,0,0,2,186,9E+13,20782,gzip,283193808,8,R,6,0,23f8f407aee41ede9237a5db98cd0f79
0,0,0,1,187,9E+13,20782,gzip,283193816,8,R,6,0,0618dd1da68baf41ae46020484de929d
1,0,0,2,188,9E+13,20782,gzip,283193816,8,R,6,0,0618dd1da68baf41ae46020484de929d
0,0,0,1,189,9E+13,20782,gzip,283193824,8,R,6,0,41ef1c8c636e9a3487ff3864ff70a948
1,0,0,2,190,9E+13,20782,gzip,283193824,8,R,6,0,41ef1c8c636e9a3487ff3864ff70a948
0,0,0,1,191,9E+13,20782,gzip,283193832,8,R,6,0,e070fdbf45c9c6d26d1dbdb80409d366
1,0,0,2,192,9E+13,20782,gzip,283193832,8,R,6,0,e070fdbf45c9c6d26d1dbdb80409d366
0,0,0,1,193,9E+13,20782,gzip,283193840,8,R,6,0,b0d46aa22572f15803585e5a12debe14
1,0,0,2,194,9E+13,20782,gzip,283193840,8,R,6,0,b0d46aa22572f15803585e5a12debe14
0,0,0,1,195,9E+13,20782,gzip,283193848,8,R,6,0,b9aa939ca55ae1f9e5c896efacf5c639
1,0,0,2,196,9E+13,20782,gzip,283193848,8,R,6,0,b9aa939ca55ae1f9e5c896efacf5c639
0,0,0,1,197,9E+13,20782,gzip,283193856,8,R,6,0,8cfe98c7ceb30121d76c4c86f41add1f
1,0,0,2,198,9E+13,20782,gzip,283193856,8,R,6,0,8cfe98c7ceb30121d76c4c86f41add1f
0,0,0,1,199,9E+13,20782,gzip,283193864,8,R,6,0,33df87873b8d9766f38f4334edc67bd0
1,0,0,2,200,9E+13,20782,gzip,283193864,8,R,6,0,33df87873b8d9766f38f4334edc67bd0
0,0,0,1,201,9E+13,20782,gzip,283193872,8,R,6,0,ff012e51ca46fe66e8e9a742a1f07107
1,0,0,2,202,9E+13,20782,gzip,283193872,8,R,6,0,ff012e51ca46fe66e8e9a742a1f07107
0,0,0,1,203,9E+13,20782,gzip,283193880,8,R,6,0,ffa3c3dbc72cd39cb4b7e09a54a4d92a
1,0,0,2,204,9E+13,20782,gzip,283193880,8,R,6,0,ffa3c3dbc72cd39cb4b7e09a54a4d92a
0,0,0,1,205,9E+13,20782,gzip,283193888,8,R,6,0,cd2b1e2058ce3cc62117b0a4d64c9318
1,0,0,2,206,9E+13,20782,gzip,283193888,8,R,6,0,cd2b1e2058ce3cc62117b0a4d64c9318
0,0,0,1,207,9E+13,20782,gzip,283193896,8,R,6,0,2e7ad51967c70d22be8f0d931191bd03
1,0,0,2,208,9E+13,20782,gzip,283193896,8,R,6,0,2e7ad51967c70d22be8f0d931191bd03
0,0,0,1,209,9E+13,20782,gzip,283193904,8,R,6,0,1f8f217c3b0739b5ae8a836b1ccf4a60
1,0,0,2,210,9E+13,20782,gzip,283193904,8,R,6,0,1f8f217c3b0739b5ae8a836b1ccf4a60
0,0,0,1,211,9E+13,20782,gzip,283193912,8,R,6,0,4b3f1ebd228ebb1f3e35c3868d3e241c
1,0,0,2,212,9E+13,20782,gzip,283193912,8,R,6,0,4b3f1ebd228ebb1f3e35c3868d3e241c
0,0,0,1,213,9E+13,20782,gzip,283193920,8,R,6,0,d82a636ac41b11b951c345176ab6d84e
1,0,0,2,214,9E+13,20782,gzip,283193920,8,R,6,0,d82a636ac41b11b951c345176ab6d84e
0,0,0,1,215,9E+13,20782,gzip,283193928,8,R,6,0,25a561f77decab947fae5cce642f0062
1,0,0,2,216,9E+13,20782,gzip,283193928,8,R,6,0,25a561f77decab947fae5cce642f0062
0,0,0,1,217,9E+13,20782,gzip,283193936,8,R,6,0,884188c7ba7e0017a93992b85ce97334
1,0,0,2,218,9E+13,20782,gzip,283193936,8,R,6,0,884188c7ba7e0017a93992b85ce97334
0,0,0,1,219,9E+13,20782,gzip,283193944,8,R,6,0,50a017b87c7b02fe6284f0fc113e4480
1,0,0,2,220,9E+13,20782,gzip,283193944,8,R,6,0,50a017b87c7b02fe6284f0fc113e4480
0,0,0,1,221,9E+13,20782,gzip,283193952,8,R,6,0,6e278d96ce2db8d3f1dcf5b3beabff16
1,0,0,2,222,9E+13,20782,gzip,283193952,8,R,6,0,6e278d96ce2db8d3f1dcf5b3beabff16
0,0,0,1,223,9E+13,20782,gzip,283193960,8,R,6,0,9b5948ebc0b755419425b201c6365db3
1,0,0,2,224,9E+13,20782,gzip,283193960,8,R,6,0,9b5948ebc0b755419425b201c6365db3
0,0,0,1,225,9E+13,20782,gzip,283193968,8,R,6,0,9ba4aeba7eaa4adca00e4a4f73ab3d3c
1,0,0,2,226,9E+13,20782,gzip,283193968,8,R,6,0,9ba4aeba7eaa4adca00e4a4f73ab3d3c
0,0,0,1,227,9E+13,20782,gzip,283193976,8,R,6,0,2c44f260a797c8097ddd81b24822af54
1,0,0,2,228,9E+13,20782,gzip,283193976,8,R,6,0,2c44f260a797c8097ddd81b24822af54
0,0,0,1,229,9E+13,20782,gzip,283193984,8,R,6,0,601c2422d405c1238140d52515199f42
1,0,0,2,230,9E+13,20782,gzip,283193984,8,R,6,0,601c2422d405c1238140d52515199f42
0,0,0,1,231,9E+13,20782,gzip,283193992,8,R,6,0,32a485fc8d8eac75a18beebb753af4f2
1,0,0,2,232,9E+13,20782,gzip,283193992,8,R,6,0,32a485fc8d8eac75a18beebb753af4f2
0,0,0,1,233,9E+13,20782,gzip,283194000,8,R,6,0,ed7339c54694f691f325fcc9add90a4d
1,0,0,2,234,9E+13,20782,gzip,283194000,8,R,6,0,ed7339c54694f691f325fcc9add90a4d
0,0,0,1,235,9E+13,20782,gzip,283194008,8,R,6,0,ba70f096f39fbbb3517b493847c10ca8
1,0,0,2,236,9E+13,20782,gzip,283194008,8,R,6,0,ba70f096f39fbbb3517b493847c10ca8
0,0,0,1,237,9E+13,20782,gzip,283194016,8,R,6,0,ac13e5351f605ea6a59eb2453d3ac421
1,0,0,2,238,9E+13,20782,gzip,283194016,8,R,6,0,ac13e5351f605ea6a59eb2453d3ac421
0,0,0,1,239,9E+13,20782,gzip,283194024,8,R,6,0,179dab52a666327e824c5b9cb1b277c8
1,0,0,2,240,9E+13,20782,gzip,283194024,8,R,6,0,179dab52a666327e824c5b9cb1b277c8
0,0,0,1,241,9E+13,20782,gzip,283194032,8,R,6,0,95f85e9840b42cc053ba87b621e90dc3
1,0,0,2,242,9E+13,20782,gzip,283194032,8,R,6,0,95f85e9840b42cc053ba87b621e90dc3
0,0,0,1,243,9E+13,20782,gzip,283194040,8,R,6,0,dc93b85b5202a6313b5d6da1ae28a2e9
1,0,0,2,244,9E+13,20782,gzip,283194040,8,R,6,0,dc93b85b5202a6313b5d6da1ae28a2e9
0,0,0,1,245,9E+13,20782,gzip,283194048,8,R,6,0,6bfbf3cb8f192a8b89e474d11d058f1e
